date,PRECTOTCORR,T2M_MAX,T2M_MIN,state
20160430,0.0,42.14,26.02,Maharashtra
20160501,0.0,41.84,25.04,Maharashtra
20160502,0.0,41.94,25.19,Maharashtra
20160503,0.0,41.55,24.72,Maharashtra
20160504,0.0,39.94,25.1,Maharashtra
20160505,0.04,39.25,24.31,Maharashtra
20160506,0.47,39.03,25.04,Maharashtra
20160507,0.11,38.84,24.18,Maharashtra
20160508,0.87,39.39,26.19,Maharashtra
20160509,6.15,38.63,26.19,Maharashtra
20160510,2.93,38.96,25.5,Maharashtra
20160511,2.61,40.59,24.72,Maharashtra
20160512,0.07,40.59,25.66,Maharashtra
20160513,0.86,41.4,24.99,Maharashtra
20160514,0.0,42.11,26.19,Maharashtra
20160515,0.0,42.36,26.09,Maharashtra
20160516,0.0,42.65,25.9,Maharashtra
20160517,0.0,42.92,26.71,Maharashtra
20160518,0.0,44.06,28.63,Maharashtra
20160519,0.0,44.36,27.29,Maharashtra
20160520,0.0,42.83,26.98,Maharashtra
20160521,0.0,40.46,24.82,Maharashtra
20160522,0.0,42.49,24.63,Maharashtra
20160523,0.0,40.86,24.77,Maharashtra
20160524,0.0,41.48,24.03,Maharashtra
20160525,0.0,40.84,23.65,Maharashtra
20160526,0.0,41.2,24.22,Maharashtra
20160527,0.0,40.97,25.0,Maharashtra
20160528,0.0,40.07,24.58,Maharashtra
20160529,0.0,39.89,24.44,Maharashtra
20160530,0.0,40.07,23.91,Maharashtra
20160531,0.0,39.73,24.44,Maharashtra
20160601,0.01,40.3,25.49,Maharashtra
20160602,0.01,40.6,25.38,Maharashtra
20160603,0.84,39.57,26.07,Maharashtra
20160604,3.74,42.03,26.88,Maharashtra
20160605,4.02,41.3,27.18,Maharashtra
20160606,3.32,38.36,25.45,Maharashtra
20160607,0.52,39.63,25.42,Maharashtra
20160608,0.05,40.04,25.9,Maharashtra
20160609,0.18,39.17,26.05,Maharashtra
20160610,0.02,38.34,25.98,Maharashtra
20160611,0.28,36.3,25.93,Maharashtra
20160612,0.09,37.15,25.21,Maharashtra
20160613,0.29,38.56,25.66,Maharashtra
20160614,0.32,39.64,24.67,Maharashtra
20160615,0.54,38.54,24.85,Maharashtra
20160616,0.0,39.32,24.78,Maharashtra
20160617,4.14,36.55,24.71,Maharashtra
20160618,16.95,33.96,23.53,Maharashtra
20160619,10.37,33.08,24.34,Maharashtra
20160620,4.63,33.87,23.63,Maharashtra
20160621,4.23,34.6,24.2,Maharashtra
20160622,10.1,31.78,24.18,Maharashtra
20160623,8.18,33.34,23.66,Maharashtra
20160624,11.94,29.61,23.41,Maharashtra
20160625,14.69,29.72,23.0,Maharashtra
20160626,0.63,31.33,22.48,Maharashtra
20160627,0.71,32.8,23.14,Maharashtra
20160628,0.7,31.32,23.5,Maharashtra
20160629,16.37,31.54,23.79,Maharashtra
20160630,0.65,31.56,23.13,Maharashtra
20160701,0.91,30.83,23.36,Maharashtra
20160702,6.6,30.04,23.96,Maharashtra
20160703,12.78,30.14,23.52,Maharashtra
20160704,7.93,28.77,22.97,Maharashtra
20160705,22.12,28.79,22.86,Maharashtra
20160706,2.17,29.56,22.57,Maharashtra
20160707,0.85,32.23,22.64,Maharashtra
20160708,0.95,28.83,22.59,Maharashtra
20160709,16.53,27.73,22.92,Maharashtra
20160710,56.02,26.27,22.59,Maharashtra
20160711,39.49,27.19,22.52,Maharashtra
20160712,12.77,27.39,22.5,Maharashtra
20160713,1.62,30.86,21.63,Maharashtra
20160714,3.26,32.13,21.57,Maharashtra
20160715,0.44,31.85,21.7,Maharashtra
20160716,0.06,31.48,21.7,Maharashtra
20160717,0.02,31.2,22.11,Maharashtra
20160718,3.32,31.02,21.96,Maharashtra
20160719,3.49,29.72,21.89,Maharashtra
20160720,2.0,30.57,21.84,Maharashtra
20160721,0.45,28.54,22.16,Maharashtra
20160722,8.38,27.74,22.13,Maharashtra
20160723,5.77,29.96,21.78,Maharashtra
20160724,7.4,30.17,22.39,Maharashtra
20160725,14.54,27.05,22.72,Maharashtra
20160726,9.88,27.23,22.47,Maharashtra
20160727,21.94,28.02,22.4,Maharashtra
20160728,5.96,29.47,21.58,Maharashtra
20160729,7.04,29.69,21.7,Maharashtra
20160730,2.64,29.05,21.81,Maharashtra
20160731,7.49,28.76,22.04,Maharashtra
20160801,9.36,29.11,22.36,Maharashtra
20160802,26.77,26.74,22.34,Maharashtra
20160803,12.55,26.19,21.97,Maharashtra
20160804,3.83,29.55,21.5,Maharashtra
20160805,9.11,29.4,21.93,Maharashtra
20160806,7.32,28.81,22.2,Maharashtra
20160807,2.81,28.21,21.8,Maharashtra
20160808,0.74,30.04,21.23,Maharashtra
20160809,0.14,30.31,21.54,Maharashtra
20160810,1.33,29.25,21.61,Maharashtra
20160811,0.47,29.47,21.51,Maharashtra
20160812,0.05,30.39,21.13,Maharashtra
20160813,0.42,29.81,21.6,Maharashtra
20160814,0.03,30.39,21.18,Maharashtra
20160815,0.03,29.86,20.81,Maharashtra
20160816,0.0,30.87,20.93,Maharashtra
20160817,0.0,30.55,20.41,Maharashtra
20160818,0.13,30.28,20.93,Maharashtra
20160819,0.2,29.96,20.51,Maharashtra
20160820,0.74,27.92,21.01,Maharashtra
20160821,0.78,28.75,21.21,Maharashtra
20160822,1.03,30.27,21.06,Maharashtra
20160823,3.04,28.77,21.38,Maharashtra
20160824,2.68,30.8,21.51,Maharashtra
20160825,0.18,30.42,20.55,Maharashtra
20160826,0.11,29.71,20.32,Maharashtra
20160827,4.94,29.1,22.25,Maharashtra
20160828,5.41,30.14,22.15,Maharashtra
20160829,1.27,30.43,22.78,Maharashtra
20160830,2.29,29.25,22.48,Maharashtra
20160831,11.04,29.91,21.88,Maharashtra
20160901,4.93,29.31,21.92,Maharashtra
20160902,4.58,29.72,21.14,Maharashtra
20160903,0.41,29.69,20.68,Maharashtra
20160904,0.09,29.77,19.84,Maharashtra
20160905,0.31,29.81,19.82,Maharashtra
20160906,0.0,29.27,18.92,Maharashtra
20160907,0.4,29.29,19.29,Maharashtra
20160908,2.83,29.63,19.73,Maharashtra
20160909,0.14,29.77,20.09,Maharashtra
20160910,0.04,29.46,20.88,Maharashtra
20160911,0.0,29.86,20.95,Maharashtra
20160912,0.02,29.88,20.4,Maharashtra
20160913,2.25,28.8,21.32,Maharashtra
20160914,5.81,29.52,21.51,Maharashtra
20160915,15.29,28.16,22.12,Maharashtra
20160916,34.52,28.73,22.7,Maharashtra
20160917,23.49,28.62,23.32,Maharashtra
20160918,2.8,28.66,22.39,Maharashtra
20160919,0.24,28.32,21.49,Maharashtra
20160920,4.05,28.69,21.15,Maharashtra
20160921,4.56,28.52,22.21,Maharashtra
20160922,20.39,28.97,21.9,Maharashtra
20160923,21.59,27.1,22.54,Maharashtra
20160924,38.78,27.47,22.55,Maharashtra
20160925,3.39,28.76,22.23,Maharashtra
20160926,1.66,28.89,22.03,Maharashtra
20160927,0.56,29.63,21.43,Maharashtra
20160928,2.53,29.91,20.67,Maharashtra
20160929,3.3,29.27,20.84,Maharashtra
20160930,2.85,27.88,20.17,Maharashtra
20161001,14.06,26.32,21.38,Maharashtra
20161002,17.29,27.19,21.69,Maharashtra
20161003,8.65,29.35,21.83,Maharashtra
20161004,4.76,26.75,21.81,Maharashtra
20161005,2.38,28.83,20.78,Maharashtra
20161006,0.06,28.81,20.38,Maharashtra
20161007,0.0,29.09,20.91,Maharashtra
20161008,5.64,26.73,20.48,Maharashtra
20161009,0.65,28.69,21.66,Maharashtra
20161010,0.44,29.26,19.97,Maharashtra
20161011,0.19,29.55,18.45,Maharashtra
20161012,0.02,29.36,17.25,Maharashtra
20161013,0.0,28.73,16.66,Maharashtra
20161014,0.0,28.35,17.39,Maharashtra
20161015,0.0,28.24,17.11,Maharashtra
20161016,0.0,28.86,17.38,Maharashtra
20161017,0.0,28.52,18.97,Maharashtra
20161018,0.0,28.5,18.42,Maharashtra
20161019,0.0,28.88,18.2,Maharashtra
20161020,0.0,29.05,15.51,Maharashtra
20161021,0.0,28.63,15.01,Maharashtra
20161022,0.0,28.53,16.54,Maharashtra
20161023,0.0,28.42,16.1,Maharashtra
20161024,0.0,27.68,16.33,Maharashtra
20161025,0.0,27.27,14.73,Maharashtra
20161026,0.0,27.17,15.13,Maharashtra
20161027,0.0,28.47,16.01,Maharashtra
20161028,0.0,27.88,14.31,Maharashtra
20161029,0.0,27.45,15.25,Maharashtra
20161030,0.0,27.89,15.76,Maharashtra
20161031,0.0,27.8,15.29,Maharashtra
20161101,0.0,27.49,13.95,Maharashtra
20161102,0.0,27.1,13.1,Maharashtra
20161103,0.0,26.61,13.26,Maharashtra
20161104,0.0,26.99,14.05,Maharashtra
20161105,0.0,27.68,14.16,Maharashtra
20161106,0.0,27.54,14.01,Maharashtra
20161107,0.0,28.62,15.03,Maharashtra
20161108,0.0,28.78,14.78,Maharashtra
20161109,0.0,28.44,13.19,Maharashtra
20161110,0.0,28.06,13.13,Maharashtra
20161111,0.0,28.27,13.84,Maharashtra
20161112,0.0,27.88,11.14,Maharashtra
20161113,0.0,27.73,11.43,Maharashtra
20161114,0.0,28.3,12.84,Maharashtra
20161115,0.0,28.67,13.37,Maharashtra
20161116,0.0,28.78,14.37,Maharashtra
20161117,0.0,28.19,12.73,Maharashtra
20161118,0.0,28.47,12.07,Maharashtra
20161119,0.0,29.69,14.21,Maharashtra
20161120,0.0,29.39,12.13,Maharashtra
20161121,0.0,29.5,11.34,Maharashtra
20161122,0.0,29.69,11.26,Maharashtra
20161123,0.0,30.04,12.23,Maharashtra
20161124,0.0,29.45,12.64,Maharashtra
20161125,0.0,29.66,11.41,Maharashtra
20161126,0.0,31.05,14.77,Maharashtra
20161127,0.0,31.51,14.94,Maharashtra
20161128,0.0,31.98,15.55,Maharashtra
20161129,0.0,32.12,14.25,Maharashtra
20161130,0.0,30.69,12.77,Maharashtra
20161201,0.0,30.51,12.54,Maharashtra
20161202,0.0,30.3,13.41,Maharashtra
20161203,0.0,29.86,12.53,Maharashtra
20161204,0.0,30.04,14.16,Maharashtra
20161205,0.0,29.14,13.07,Maharashtra
20161206,0.0,28.93,11.94,Maharashtra
20161207,0.0,28.8,11.0,Maharashtra
20161208,0.0,29.41,13.09,Maharashtra
20161209,0.0,28.53,11.08,Maharashtra
20161210,0.0,28.98,11.65,Maharashtra
20161211,0.0,30.01,11.15,Maharashtra
20161212,0.0,30.95,12.8,Maharashtra
20161213,0.0,30.83,11.81,Maharashtra
20161214,0.0,28.03,12.36,Maharashtra
20161215,0.0,30.11,14.13,Maharashtra
20161216,0.0,30.18,13.78,Maharashtra
20161217,0.0,30.6,13.92,Maharashtra
20161218,0.0,30.24,13.24,Maharashtra
20161219,0.0,30.29,12.33,Maharashtra
20161220,0.0,30.51,11.93,Maharashtra
20161221,0.0,30.86,12.55,Maharashtra
20161222,0.0,31.88,13.28,Maharashtra
20161223,0.0,32.27,12.16,Maharashtra
20161224,0.0,33.01,14.49,Maharashtra
20161225,0.0,32.52,12.5,Maharashtra
20161226,0.0,30.1,11.17,Maharashtra
20161227,0.0,29.35,9.29,Maharashtra
20161228,0.0,29.58,9.83,Maharashtra
20161229,0.0,30.88,10.59,Maharashtra
20161230,0.0,31.02,12.72,Maharashtra
20161231,0.0,30.42,12.21,Maharashtra
20170101,0.0,30.79,13.3,Maharashtra
20170102,0.0,30.13,13.29,Maharashtra
20170103,0.0,28.82,10.63,Maharashtra
20170104,0.0,29.52,10.52,Maharashtra
20170105,0.0,29.65,11.75,Maharashtra
20170106,0.0,30.38,11.01,Maharashtra
20170107,0.0,29.47,11.02,Maharashtra
20170108,0.0,29.92,11.13,Maharashtra
20170109,0.0,29.76,12.41,Maharashtra
20170110,0.0,28.14,11.2,Maharashtra
20170111,0.0,27.65,9.72,Maharashtra
20170112,0.0,26.73,8.99,Maharashtra
20170113,0.0,27.55,8.75,Maharashtra
20170114,0.0,27.59,10.6,Maharashtra
20170115,0.0,29.04,12.96,Maharashtra
20170116,0.0,28.44,14.42,Maharashtra
20170117,0.0,29.62,15.65,Maharashtra
20170118,0.0,30.31,14.76,Maharashtra
20170119,0.0,29.43,13.83,Maharashtra
20170120,0.0,29.44,12.42,Maharashtra
20170121,0.0,30.8,13.48,Maharashtra
20170122,0.0,32.09,14.46,Maharashtra
20170123,0.0,31.96,14.8,Maharashtra
20170124,0.0,32.69,15.57,Maharashtra
20170125,0.0,31.84,15.19,Maharashtra
20170126,0.0,31.82,15.11,Maharashtra
20170127,0.0,30.98,15.56,Maharashtra
20170128,0.0,31.54,12.75,Maharashtra
20170129,0.0,31.99,12.2,Maharashtra
20170130,0.0,33.65,13.87,Maharashtra
20170131,0.0,33.47,16.36,Maharashtra
20170201,0.0,33.28,16.44,Maharashtra
20170202,0.0,32.98,14.64,Maharashtra
20170203,0.0,32.93,15.21,Maharashtra
20170204,0.0,33.82,16.61,Maharashtra
20170205,0.0,33.23,15.12,Maharashtra
20170206,0.0,31.4,14.9,Maharashtra
20170207,0.0,32.44,13.95,Maharashtra
20170208,0.0,33.92,14.7,Maharashtra
20170209,0.0,33.03,14.95,Maharashtra
20170210,0.0,32.59,15.29,Maharashtra
20170211,0.0,33.41,16.79,Maharashtra
20170212,0.0,33.17,16.06,Maharashtra
20170213,0.0,33.03,16.17,Maharashtra
20170214,0.0,33.36,17.4,Maharashtra
20170215,0.0,33.27,17.55,Maharashtra
20170216,0.0,34.46,17.39,Maharashtra
20170217,0.0,34.95,17.02,Maharashtra
20170218,0.0,35.95,17.36,Maharashtra
20170219,0.0,36.05,19.78,Maharashtra
20170220,0.0,36.55,16.84,Maharashtra
20170221,0.0,36.82,16.72,Maharashtra
20170222,0.0,36.34,15.98,Maharashtra
20170223,0.0,36.47,17.54,Maharashtra
20170224,0.0,36.09,17.33,Maharashtra
20170225,0.0,35.29,15.44,Maharashtra
20170226,0.0,36.41,17.51,Maharashtra
20170227,0.0,36.71,17.49,Maharashtra
20170228,0.0,36.51,16.53,Maharashtra
20170301,0.0,36.73,17.32,Maharashtra
20170302,0.0,36.12,17.93,Maharashtra
20170303,0.0,35.87,18.15,Maharashtra
20170304,0.0,35.64,17.42,Maharashtra
20170305,0.0,35.75,16.84,Maharashtra
20170306,0.0,35.81,16.55,Maharashtra
20170307,0.0,35.48,17.52,Maharashtra
20170308,0.0,34.03,17.26,Maharashtra
20170309,0.0,34.56,17.72,Maharashtra
20170310,0.0,32.76,15.76,Maharashtra
20170311,0.0,32.45,16.27,Maharashtra
20170312,0.0,31.82,13.24,Maharashtra
20170313,0.0,35.19,14.47,Maharashtra
20170314,0.0,35.26,15.14,Maharashtra
20170315,0.0,35.62,17.8,Maharashtra
20170316,2.05,35.9,21.05,Maharashtra
20170317,0.0,35.46,17.5,Maharashtra
20170318,0.0,36.05,18.65,Maharashtra
20170319,0.0,36.27,18.84,Maharashtra
20170320,0.0,35.79,17.97,Maharashtra
20170321,0.0,36.58,18.29,Maharashtra
20170322,0.0,38.39,19.64,Maharashtra
20170323,0.0,38.82,21.34,Maharashtra
20170324,0.0,38.88,19.98,Maharashtra
20170325,0.0,39.97,21.7,Maharashtra
20170326,0.0,40.37,22.26,Maharashtra
20170327,0.0,41.27,21.42,Maharashtra
20170328,0.0,41.45,24.25,Maharashtra
20170329,0.0,41.66,22.12,Maharashtra
20170330,0.0,41.4,22.08,Maharashtra
20170331,0.0,41.5,21.99,Maharashtra
20170401,0.0,40.4,24.05,Maharashtra
20170402,0.0,40.18,23.94,Maharashtra
20170403,0.0,40.17,22.07,Maharashtra
20170404,0.0,40.3,21.51,Maharashtra
20170405,0.0,39.88,21.15,Maharashtra
20170406,0.0,40.26,21.62,Maharashtra
20170407,0.0,39.84,20.2,Maharashtra
20170408,0.0,39.89,19.75,Maharashtra
20170409,0.0,41.08,20.13,Maharashtra
20170410,0.0,40.32,20.69,Maharashtra
20170411,0.0,40.41,20.46,Maharashtra
20170412,0.0,41.06,22.9,Maharashtra
20170413,0.0,41.97,21.57,Maharashtra
20170414,0.0,42.14,21.85,Maharashtra
20170415,0.0,42.41,22.64,Maharashtra
20170416,0.0,42.74,23.45,Maharashtra
20170417,0.0,42.73,24.45,Maharashtra
20170418,0.0,42.46,24.32,Maharashtra
20170419,0.0,42.3,24.46,Maharashtra
20170420,0.0,42.57,23.1,Maharashtra
20170421,0.0,42.05,21.39,Maharashtra
20170422,0.0,40.42,21.3,Maharashtra
20170423,0.0,39.1,21.03,Maharashtra
20170424,0.0,39.13,20.13,Maharashtra
20170425,0.0,39.43,19.66,Maharashtra
20170426,0.0,39.46,21.08,Maharashtra
20170427,0.0,40.1,21.89,Maharashtra
20170428,0.0,40.27,22.47,Maharashtra
20170429,0.0,40.23,21.8,Maharashtra
20170430,0.0,40.1,22.22,Maharashtra
20170501,0.0,39.88,23.59,Maharashtra
20170502,0.0,40.57,23.65,Maharashtra
20170503,0.0,41.23,24.92,Maharashtra
20170504,0.0,41.63,25.29,Maharashtra
20170505,0.0,42.35,26.17,Maharashtra
20170506,0.0,42.78,26.21,Maharashtra
20170507,0.0,42.51,25.3,Maharashtra
20170508,0.0,42.29,26.03,Maharashtra
20170509,0.0,42.06,24.59,Maharashtra
20170510,0.0,41.56,25.21,Maharashtra
20170511,0.0,41.77,24.96,Maharashtra
20170512,0.06,41.36,27.59,Maharashtra
20170513,1.32,41.24,29.14,Maharashtra
20170514,1.2,41.34,28.98,Maharashtra
20170515,0.0,41.17,26.79,Maharashtra
20170516,0.0,41.37,25.85,Maharashtra
20170517,0.0,41.02,25.21,Maharashtra
20170518,0.0,41.54,24.65,Maharashtra
20170519,0.0,40.77,24.9,Maharashtra
20170520,0.0,41.66,23.61,Maharashtra
20170521,0.0,41.54,22.76,Maharashtra
20170522,0.0,40.94,23.61,Maharashtra
20170523,0.0,41.34,25.19,Maharashtra
20170524,0.0,42.72,26.68,Maharashtra
20170525,0.0,42.73,26.49,Maharashtra
20170526,0.0,40.83,27.36,Maharashtra
20170527,0.01,42.12,26.09,Maharashtra
20170528,0.01,42.2,24.32,Maharashtra
20170529,0.0,40.98,23.76,Maharashtra
20170530,0.0,38.88,25.43,Maharashtra
20170531,0.61,40.42,26.07,Maharashtra
20170601,1.16,36.17,27.36,Maharashtra
20170602,0.96,39.59,26.31,Maharashtra
20170603,9.91,39.43,27.52,Maharashtra
20170604,4.23,34.26,24.81,Maharashtra
20170605,6.73,33.04,24.87,Maharashtra
20170606,11.14,36.47,24.02,Maharashtra
20170607,8.9,34.73,23.99,Maharashtra
20170608,4.72,31.9,23.99,Maharashtra
20170609,11.67,32.6,23.03,Maharashtra
20170610,31.61,32.78,23.11,Maharashtra
20170611,5.45,33.31,23.68,Maharashtra
20170612,4.63,32.68,24.64,Maharashtra
20170613,3.33,34.27,24.08,Maharashtra
20170614,11.43,33.85,24.14,Maharashtra
20170615,23.91,29.76,24.6,Maharashtra
20170616,6.67,33.1,23.02,Maharashtra
20170617,1.88,33.31,24.29,Maharashtra
20170618,0.08,34.62,23.8,Maharashtra
20170619,3.82,35.13,23.41,Maharashtra
20170620,2.4,34.33,23.38,Maharashtra
20170621,0.23,34.89,22.96,Maharashtra
20170622,0.3,33.3,23.09,Maharashtra
20170623,2.52,33.82,23.47,Maharashtra
20170624,1.78,34.03,23.3,Maharashtra
20170625,2.62,29.16,24.3,Maharashtra
20170626,5.2,30.53,23.8,Maharashtra
20170627,6.61,32.12,23.14,Maharashtra
20170628,0.67,31.68,22.83,Maharashtra
20170629,0.62,32.61,23.29,Maharashtra
20170630,0.12,32.5,23.48,Maharashtra
20170701,5.7,30.66,23.1,Maharashtra
20170702,11.56,30.65,23.35,Maharashtra
20170703,4.67,32.0,22.97,Maharashtra
20170704,0.92,31.24,22.8,Maharashtra
20170705,0.06,31.1,23.02,Maharashtra
20170706,0.07,33.49,22.47,Maharashtra
20170707,0.1,33.46,22.44,Maharashtra
20170708,0.02,33.88,22.24,Maharashtra
20170709,0.01,34.03,22.47,Maharashtra
20170710,6.51,31.64,23.16,Maharashtra
20170711,1.89,30.53,22.85,Maharashtra
20170712,4.42,32.27,22.74,Maharashtra
20170713,10.05,32.1,22.94,Maharashtra
20170714,3.31,30.77,23.23,Maharashtra
20170715,3.97,31.25,22.86,Maharashtra
20170716,18.7,30.96,22.18,Maharashtra
20170717,3.64,31.73,22.02,Maharashtra
20170718,3.56,28.01,23.19,Maharashtra
20170719,4.17,29.66,22.57,Maharashtra
20170720,21.41,29.4,23.16,Maharashtra
20170721,2.16,31.2,22.91,Maharashtra
20170722,3.47,31.21,22.98,Maharashtra
20170723,3.77,29.79,22.35,Maharashtra
20170724,3.28,31.35,22.5,Maharashtra
20170725,0.22,30.99,22.04,Maharashtra
20170726,3.17,31.75,21.98,Maharashtra
20170727,6.15,29.74,22.02,Maharashtra
20170728,1.12,31.47,22.18,Maharashtra
20170729,4.5,32.23,22.12,Maharashtra
20170730,0.44,31.84,21.89,Maharashtra
20170731,0.07,32.48,22.08,Maharashtra
20170801,1.14,32.98,21.98,Maharashtra
20170802,1.82,33.19,22.17,Maharashtra
20170803,3.19,31.32,21.81,Maharashtra
20170804,0.08,30.84,21.96,Maharashtra
20170805,0.0,32.39,22.24,Maharashtra
20170806,0.07,30.82,22.49,Maharashtra
20170807,0.35,31.79,22.28,Maharashtra
20170808,0.17,28.27,22.69,Maharashtra
20170809,0.01,32.66,22.35,Maharashtra
20170810,0.0,33.2,21.92,Maharashtra
20170811,0.05,33.39,22.21,Maharashtra
20170812,0.13,30.2,22.26,Maharashtra
20170813,1.5,32.24,21.55,Maharashtra
20170814,3.12,32.72,21.81,Maharashtra
20170815,0.66,32.79,21.49,Maharashtra
20170816,0.89,32.47,21.93,Maharashtra
20170817,0.56,33.12,21.93,Maharashtra
20170818,5.52,30.13,21.91,Maharashtra
20170819,19.41,31.44,21.98,Maharashtra
20170820,53.07,29.13,22.07,Maharashtra
20170821,20.5,29.55,20.4,Maharashtra
20170822,1.26,29.49,19.77,Maharashtra
20170823,1.66,30.59,21.12,Maharashtra
20170824,3.19,31.53,21.7,Maharashtra
20170825,14.56,27.17,22.02,Maharashtra
20170826,8.86,28.81,22.28,Maharashtra
20170827,16.79,28.77,22.48,Maharashtra
20170828,37.3,27.26,22.1,Maharashtra
20170829,4.18,26.04,22.3,Maharashtra
20170830,2.9,30.53,21.23,Maharashtra
20170831,0.01,31.13,20.74,Maharashtra
20170901,0.15,30.73,20.48,Maharashtra
20170902,0.22,30.37,20.18,Maharashtra
20170903,0.09,30.2,21.29,Maharashtra
20170904,0.16,31.11,21.68,Maharashtra
20170905,0.02,30.87,21.97,Maharashtra
20170906,0.0,30.32,22.56,Maharashtra
20170907,8.34,29.67,22.24,Maharashtra
20170908,19.34,29.24,22.15,Maharashtra
20170909,3.81,31.1,22.34,Maharashtra
20170910,5.11,30.95,22.2,Maharashtra
20170911,8.83,31.17,22.86,Maharashtra
20170912,38.46,29.72,23.04,Maharashtra
20170913,23.26,30.05,22.06,Maharashtra
20170914,16.87,29.57,22.0,Maharashtra
20170915,58.65,27.82,22.39,Maharashtra
20170916,8.27,29.17,21.51,Maharashtra
20170917,8.15,29.52,21.39,Maharashtra
20170918,6.47,28.69,22.11,Maharashtra
20170919,2.26,29.1,21.89,Maharashtra
20170920,22.96,28.07,21.87,Maharashtra
20170921,21.68,28.43,21.74,Maharashtra
20170922,0.56,28.8,20.84,Maharashtra
20170923,0.25,30.06,20.43,Maharashtra
20170924,0.0,29.73,19.95,Maharashtra
20170925,0.32,29.77,20.53,Maharashtra
20170926,0.53,29.87,21.23,Maharashtra
20170927,0.31,29.2,20.46,Maharashtra
20170928,2.05,29.52,20.7,Maharashtra
20170929,2.11,29.14,21.6,Maharashtra
20170930,0.13,30.8,20.92,Maharashtra
20171001,0.0,30.89,19.96,Maharashtra
20171002,0.19,30.6,19.89,Maharashtra
20171003,0.33,30.65,20.71,Maharashtra
20171004,0.0,31.05,19.84,Maharashtra
20171005,0.0,30.79,19.02,Maharashtra
20171006,0.28,28.03,21.7,Maharashtra
20171007,4.97,29.28,21.7,Maharashtra
20171008,16.42,28.4,22.39,Maharashtra
20171009,15.39,26.91,22.57,Maharashtra
20171010,14.41,28.82,22.22,Maharashtra
20171011,12.08,28.67,21.39,Maharashtra
20171012,2.19,30.02,21.49,Maharashtra
20171013,2.48,29.02,22.1,Maharashtra
20171014,3.98,28.13,22.08,Maharashtra
20171015,0.19,30.64,22.67,Maharashtra
20171016,0.0,30.66,20.72,Maharashtra
20171017,0.0,30.89,18.68,Maharashtra
20171018,0.0,29.96,16.54,Maharashtra
20171019,0.0,29.08,17.0,Maharashtra
20171020,0.22,29.14,17.31,Maharashtra
20171021,0.29,29.71,19.34,Maharashtra
20171022,0.17,29.88,20.46,Maharashtra
20171023,0.04,29.43,17.17,Maharashtra
20171024,0.0,28.65,15.8,Maharashtra
20171025,0.0,28.99,17.66,Maharashtra
20171026,0.0,29.29,15.29,Maharashtra
20171027,0.0,28.7,17.81,Maharashtra
20171028,0.0,28.7,17.6,Maharashtra
20171029,0.0,28.15,15.68,Maharashtra
20171030,0.0,28.28,14.82,Maharashtra
20171031,0.0,28.51,14.71,Maharashtra
20171101,0.0,27.88,14.02,Maharashtra
20171102,0.0,27.35,13.49,Maharashtra
20171103,0.0,27.57,13.96,Maharashtra
20171104,0.0,27.15,13.22,Maharashtra
20171105,0.0,26.98,12.7,Maharashtra
20171106,0.0,27.82,13.36,Maharashtra
20171107,0.0,27.79,12.72,Maharashtra
20171108,0.0,27.8,13.22,Maharashtra
20171109,0.0,27.68,13.86,Maharashtra
20171110,0.0,27.81,14.17,Maharashtra
20171111,0.0,27.06,12.63,Maharashtra
20171112,0.0,27.43,12.74,Maharashtra
20171113,0.0,27.14,11.54,Maharashtra
20171114,0.0,28.25,12.43,Maharashtra
20171115,0.0,27.86,15.9,Maharashtra
20171116,0.0,27.49,14.81,Maharashtra
20171117,0.0,28.31,14.94,Maharashtra
20171118,0.0,29.15,16.13,Maharashtra
20171119,0.0,29.19,16.54,Maharashtra
20171120,0.42,29.27,18.01,Maharashtra
20171121,1.01,29.01,16.8,Maharashtra
20171122,0.12,29.79,17.9,Maharashtra
20171123,0.0,30.11,16.33,Maharashtra
20171124,0.0,29.7,14.33,Maharashtra
20171125,0.0,29.16,13.46,Maharashtra
20171126,0.0,29.02,12.3,Maharashtra
20171127,0.0,29.22,11.93,Maharashtra
20171128,0.0,29.32,11.45,Maharashtra
20171129,0.0,28.86,10.67,Maharashtra
20171130,0.0,28.52,11.13,Maharashtra
20171201,0.0,29.04,11.45,Maharashtra
20171202,0.0,28.41,12.57,Maharashtra
20171203,0.0,28.06,12.78,Maharashtra
20171204,0.01,28.25,12.28,Maharashtra
20171205,0.24,28.49,15.88,Maharashtra
20171206,0.04,29.18,17.2,Maharashtra
20171207,0.0,29.53,16.88,Maharashtra
20171208,0.0,30.14,15.02,Maharashtra
20171209,0.0,29.69,14.87,Maharashtra
20171210,0.0,29.31,14.54,Maharashtra
20171211,0.0,30.05,13.22,Maharashtra
20171212,0.0,29.02,14.37,Maharashtra
20171213,0.0,29.32,13.69,Maharashtra
20171214,0.0,28.98,14.25,Maharashtra
20171215,0.0,29.23,15.23,Maharashtra
20171216,0.0,29.53,14.6,Maharashtra
20171217,0.0,29.04,13.81,Maharashtra
20171218,0.0,27.83,14.45,Maharashtra
20171219,0.0,28.94,10.7,Maharashtra
20171220,0.0,30.04,11.61,Maharashtra
20171221,0.0,30.54,10.72,Maharashtra
20171222,0.0,28.59,13.5,Maharashtra
20171223,0.0,29.57,13.36,Maharashtra
20171224,0.0,29.85,11.87,Maharashtra
20171225,0.0,30.02,13.99,Maharashtra
20171226,0.0,28.34,10.12,Maharashtra
20171227,0.0,29.0,10.18,Maharashtra
